from_node,to_node,length_m,travel_time_s,fuel_l,co2_g,lanes
46185609,46184038,38.88,4.67,0.0031,7.44,1
46185609,46186981,113.25,13.59,0.0091,21.67,1
46185609,4190912948,90.31,10.84,0.0072,17.28,1
46185869,1379352901,112.3,13.48,0.009,21.49,1
46185894,46184833,105.81,12.7,0.0085,20.25,1
46185920,46184405,109.05,13.09,0.0087,20.87,1
46186201,46184457,106.64,12.8,0.0085,20.41,1
46186242,46188638,76.32,9.16,0.0061,14.6,1
46186242,46183742,65.5,7.86,0.0052,12.53,1
46186242,12119826042,43.45,5.21,0.0035,8.31,1
46186730,46185345,108.49,13.02,0.0087,20.76,1
46186898,1577440178,120.01,14.4,0.0096,22.96,1
46186981,46185609,113.25,13.59,0.0091,21.67,1
46187054,46188068,29.55,3.55,0.0024,5.65,1
46187054,46184380,79.07,9.49,0.0063,15.13,1
46187054,46187278,94.58,11.35,0.0076,18.1,1
46187268,46184179,163.63,19.64,0.0131,31.31,1
46187278,46184405,85.28,10.23,0.0068,16.32,1
46187278,46184856,177.62,21.31,0.0142,33.99,1
46187278,46187054,94.58,11.35,0.0076,18.1,1
46187375,46183794,100.64,12.08,0.0081,19.26,1
46187375,46188638,109.53,13.14,0.0088,20.96,1
46187375,46187415,78.3,9.4,0.0063,14.98,1
46187377,46189822,72.17,8.66,0.0058,13.81,1
46187377,46183722,100.95,12.11,0.0081,19.32,1
46187377,46187398,75.55,18.13,0.006,14.46,1
46187398,46184037,100.64,12.08,0.0081,19.26,1
46187398,46188663,106.93,25.66,0.0086,20.46,1
46187398,46187377,75.55,18.13,0.006,14.46,1
46187415,46183744,100.37,12.04,0.008,19.21,1
46187415,46187375,78.3,9.4,0.0063,14.98,1
46187415,46189869,72.24,8.67,0.0058,13.82,1
46187497,46187647,94.2,11.3,0.0075,18.03,1
46187497,46188302,24.36,2.92,0.0019,4.66,1
46187497,46184831,79.24,9.51,0.0063,15.16,1
46187647,46187497,94.2,11.3,0.0075,18.03,1
46187647,46184710,86.04,10.33,0.0069,16.47,1
46187647,46185030,177.94,21.35,0.0142,34.05,1
46187732,46188646,28.24,3.39,0.0023,5.4,1
46187732,46183604,114.49,13.74,0.0092,21.91,1
46187732,46183688,134.97,16.2,0.0108,25.83,1
46187974,46188487,28.37,3.4,0.0023,5.43,1
46187974,46183353,141.16,16.94,0.0113,27.01,1
46187974,46185279,71.41,8.57,0.0057,13.66,1
46187976,46188490,15.92,1.91,0.0013,3.05,1
46187976,46183537,129.28,15.51,0.0103,24.74,1
46187976,46188071,87.28,10.47,0.007,16.7,1
46188068,8360998754,49.02,5.88,0.0039,9.38,1
46188068,46187054,29.55,3.55,0.0024,5.65,1
46188068,46189750,88.96,10.68,0.0071,17.02,1
46188071,46183601,129.62,15.55,0.0104,24.8,1
46188071,46188615,13.54,1.62,0.0011,2.59,1
46188071,46187976,87.28,10.47,0.007,16.7,1
46188193,46173879,396.99,47.64,0.0318,75.97,2
46188193,12096666742,69.82,8.38,0.0056,13.36,1
46188302,46187497,24.36,2.92,0.0019,4.66,1
46188302,46189904,310.16,37.22,0.0248,59.35,1
46188302,46190578,68.85,8.26,0.0055,13.18,1
46188359,4190912948,89.51,10.74,0.0072,17.13,1
46188359,46183690,216.13,25.94,0.0173,41.36,1
46188359,46185345,83.06,9.97,0.0066,15.89,1
46188359,46190384,65.67,7.88,0.0053,12.57,1
46188487,46187974,28.37,3.4,0.0023,5.43,1
46188487,46188488,45.42,5.45,0.0036,8.69,1
46188487,46189904,47.5,5.7,0.0038,9.09,1
46188488,46188490,15.18,1.82,0.0012,2.9,1
46188488,46188487,45.42,5.45,0.0036,8.69,1
46188488,46189872,36.49,4.38,0.0029,6.98,1
46188490,46188488,15.18,1.82,0.0012,2.9,1
46188490,46187976,15.92,1.91,0.0013,3.05,1
46188490,46188615,91.45,10.97,0.0073,17.5,1
46188490,46188615,116.24,13.95,0.0093,22.24,1
46188615,46188643,15.7,1.88,0.0013,3.0,1
46188615,46188490,91.45,10.97,0.0073,17.5,1
46188615,46188490,116.24,13.95,0.0093,22.24,1
46188615,46188071,13.54,1.62,0.0011,2.59,1
46188638,46186242,76.32,9.16,0.0061,14.6,1
46188638,46189819,31.82,3.82,0.0025,6.09,1
46188638,46187375,109.53,13.14,0.0088,20.96,1
46188643,46188646,45.14,5.42,0.0036,8.64,1
46188643,46188615,15.7,1.88,0.0013,3.0,1
46188643,46189826,43.93,5.27,0.0035,8.41,1
46188646,46188643,45.14,5.42,0.0036,8.64,1
46188646,46187732,28.24,3.39,0.0023,5.4,1
46188646,46190269,47.53,5.7,0.0038,9.1,1
46188663,46189775,32.61,3.91,0.0026,6.24,1
46188663,46183796,139.56,16.75,0.0112,26.71,1
46188663,46187398,106.93,25.66,0.0086,20.46,1
46188710,11283871680,32.91,3.95,0.0026,6.3,1
46188710,46190384,136.94,16.43,0.011,26.2,1
46188710,4190912948,17.17,2.06,0.0014,3.29,1
46188786,46180959,230.14,16.57,0.0184,44.04,1
46188786,9488035296,240.87,28.9,0.0193,46.09,1
46189718,8360998754,155.97,18.72,0.0125,29.85,1
46189750,46188068,88.96,10.68,0.0071,17.02,1
46189775,46189822,145.16,17.42,0.0116,27.78,1
46189775,46188663,32.61,3.91,0.0026,6.24,1
46189775,46190438,17.23,2.07,0.0014,3.3,1
46189819,46188638,31.82,3.82,0.0025,6.09,1
46189819,46189869,146.24,17.55,0.0117,27.99,1
46189819,46190419,17.13,2.06,0.0014,3.28,1
46189822,46189775,145.16,17.42,0.0116,27.78,1
46189822,46187377,72.17,8.66,0.0058,13.81,1
46189822,46190441,163.04,19.56,0.013,31.2,1
46189822,46190466,16.73,2.01,0.0013,3.2,1
46189826,46188643,43.93,5.27,0.0035,8.41,1
46189869,46189819,146.24,17.55,0.0117,27.99,1
46189869,46187415,72.24,8.67,0.0058,13.82,1
46189869,46190434,16.78,2.01,0.0013,3.21,1
46189872,46188488,36.49,4.38,0.0029,6.98,1
46189904,46188302,310.16,37.22,0.0248,59.35,1
46189904,46190676,24.59,2.95,0.002,4.71,1
46189904,46188487,47.5,5.7,0.0038,9.09,1
46190269,46190384,167.34,20.08,0.0134,32.02,1
46190269,46190899,24.6,2.95,0.002,4.71,1
46190269,46188646,47.53,5.7,0.0038,9.1,1
46190384,46190269,167.34,20.08,0.0134,32.02,1
46190384,46188359,65.67,7.88,0.0053,12.57,1
46190384,46188710,136.94,16.43,0.011,26.2,1
46190394,12096666742,10.67,1.28,0.0009,2.04,1
46190394,46188193,69.15,8.3,0.0055,13.23,1
46190418,4623486337,7.21,0.86,0.0006,1.38,1
46190418,46190419,36.14,4.34,0.0029,6.92,1
46190419,4623486336,7.98,0.96,0.0006,1.53,1
46190419,46190464,98.32,11.8,0.0079,18.81,1
46190419,46189819,17.13,2.06,0.0014,3.28,1
46190434,4623486333,8.3,1.0,0.0007,1.59,2
46190434,46189869,16.78,2.01,0.0013,3.21,1
46190434,46190438,112.74,13.53,0.009,21.57,1
46190438,46190466,145.18,17.42,0.0116,27.78,1
46190438,46189775,17.23,2.07,0.0014,3.3,1
46190441,46189822,163.04,19.56,0.013,31.2,1
46190441,46190525,62.21,7.47,0.005,11.9,1
46190464,4623486335,8.0,0.96,0.0006,1.53,1
46190464,46190434,48.24,5.79,0.0039,9.23,1
46190466,46190441,147.14,17.66,0.0118,28.16,1
46190466,46189822,16.73,2.01,0.0013,3.2,1
46190525,46177897,347.34,25.01,0.0278,66.47,2
46190525,46190550,23.8,1.71,0.0019,4.55,1
46190550,4623486331,8.28,0.6,0.0007,1.58,2
46190550,46190830,172.57,12.43,0.0138,33.02,1
46190578,4623486175,9.0,1.08,0.0007,1.72,1
46190578,7891209946,263.68,18.99,0.0211,50.46,1
46190578,46188302,68.85,8.26,0.0055,13.18,1
46190676,1724698565,15.86,1.9,0.0013,3.03,1
46190676,46190899,204.39,14.72,0.0164,39.11,1
46190830,4623486177,8.35,1.0,0.0007,1.6,1
46190830,8360998754,20.76,2.49,0.0017,3.97,1
46190830,46190578,269.08,19.37,0.0215,51.49,1
46190899,46191586,13.22,0.95,0.0011,2.53,1
46190899,9488035298,321.98,23.18,0.0258,61.61,1
46190899,46190269,24.6,2.95,0.002,4.71,1
46191292,9488035296,6.09,0.73,0.0005,1.17,1
46191349,2298113097,99.61,11.95,0.008,19.06,1
46191349,4623486337,20.91,2.51,0.0017,4.0,1
46191349,10559186753,32.05,3.85,0.0026,6.13,1
46191586,46190899,13.22,0.95,0.0011,2.53,1
46191586,46202441,299.52,35.94,0.024,57.32,1
46191586,1724698565,204.22,14.7,0.0163,39.08,1
46192108,4623486335,41.28,4.95,0.0033,7.9,1
46193662,46188786,145.16,10.45,0.0116,27.78,2
46193662,46194128,26.07,1.88,0.0021,4.99,1
46194105,46193662,11.79,0.85,0.0009,2.26,2
46194105,9488035301,199.98,14.4,0.016,38.27,1
46194128,46194105,26.81,1.93,0.0021,5.13,1
46194128,46208328,374.36,26.95,0.0299,71.64,2
46194507,46223096,8.73,0.63,0.0007,1.67,2
46194507,46222805,107.93,12.95,0.0086,20.65,1
46197660,46207953,620.88,74.51,0.0497,118.81,1
46198122,46201097,67.78,8.13,0.0054,12.97,1
46198122,46201097,94.2,11.3,0.0075,18.03,1
46198122,1379352903,48.91,5.87,0.0039,9.36,1
46198140,825272431,48.46,5.82,0.0039,9.27,1
46198140,46201000,68.36,8.2,0.0055,13.08,1
46198140,46201000,95.64,11.48,0.0077,18.3,1
46198141,46198142,50.34,6.04,0.004,9.63,1
46198142,46200728,64.82,7.78,0.0052,12.4,1
46198142,46200728,90.75,10.89,0.0073,17.37,1
46198142,46198141,50.34,6.04,0.004,9.63,1
46198535,46200672,62.73,7.53,0.005,12.0,1
46198535,46200672,82.21,9.87,0.0066,15.73,1
46198535,1098308225,48.6,5.83,0.0039,9.3,1
46198540,46200983,68.62,8.23,0.0055,13.13,1
46198540,46200983,90.06,10.81,0.0072,17.23,1
46198540,1098308228,48.26,5.79,0.0039,9.24,1
46198612,46200807,66.53,7.98,0.0053,12.73,1
46198612,46200807,87.12,10.45,0.007,16.67,1
46198612,2016695225,47.86,5.74,0.0038,9.16,1
46198709,46198966,11.57,1.39,0.0009,2.21,1
46198709,562059382,36.88,4.43,0.003,7.06,1
46198709,46200583,54.56,6.55,0.0044,10.44,1
46198966,8436140524,10.94,1.31,0.0009,2.09,1
46198966,8436140524,40.2,4.82,0.0032,7.69,1
46198966,46198709,11.57,1.39,0.0009,2.21,1
46199363,46183572,848.87,30.56,0.0679,162.44,2
46200583,46201472,15.23,1.83,0.0012,2.92,1
46200583,46201004,39.63,4.76,0.0032,7.58,1
46200583,46198709,54.56,6.55,0.0044,10.44,1
46200587,46217637,695.92,25.05,0.0557,133.17,5
46200672,46202540,41.1,4.93,0.0033,7.86,1
46200672,46198535,62.73,7.53,0.005,12.0,1
46200672,46198535,82.21,9.87,0.0066,15.73,1
46200728,46202401,40.59,4.87,0.0032,7.77,1
46200728,46198142,64.82,7.78,0.0052,12.4,1
46200728,46198142,90.75,10.89,0.0073,17.37,1
46200807,46198612,66.53,7.98,0.0053,12.73,1
46200807,46198612,87.12,10.45,0.007,16.67,1
46200807,46202519,35.76,4.29,0.0029,6.84,1
46200983,46202518,33.12,3.97,0.0026,6.34,1
46200983,46198540,68.62,8.23,0.0055,13.13,1
46200983,46198540,90.06,10.81,0.0072,17.23,1
46200998,11756432577,39.19,4.7,0.0031,7.5,1
46200998,46200998,160.67,19.28,0.0129,30.75,1
46200998,46200998,160.67,19.28,0.0129,30.75,1
46201000,46202479,38.41,4.61,0.0031,7.35,1
46201000,46198140,68.36,8.2,0.0055,13.08,1
46201000,46198140,95.64,11.48,0.0077,18.3,1
46201001,46201098,15.77,1.89,0.0013,3.02,1
46201001,46201098,196.92,23.63,0.0158,37.68,1
46201004,46201067,20.07,2.41,0.0016,3.84,1
46201004,46200583,39.63,4.76,0.0032,7.58,1
46201004,46201472,36.8,4.42,0.0029,7.04,1
46201067,7891209952,6.89,0.83,0.0006,1.32,1
46201067,46201004,20.07,2.41,0.0016,3.84,1
46201067,4190912947,92.71,11.13,0.0074,17.74,2
46201097,46202438,37.9,4.55,0.003,7.25,1
46201097,46198122,67.78,8.13,0.0054,12.97,1
46201097,46198122,94.2,11.3,0.0075,18.03,1
46201098,46201001,15.77,1.89,0.0013,3.02,1
46201098,46208135,183.53,22.02,0.0147,35.12,1
46201098,46201102,160.84,19.3,0.0129,30.78,1
46201102,12074862958,13.63,1.64,0.0011,2.61,1
46201102,46201098,160.84,19.3,0.0129,30.78,1
46201102,7891209952,91.99,11.04,0.0074,17.6,1
46201103,46237650,1318.48,158.22,0.1055,252.3,2
46201103,572248589,604.33,72.52,0.0483,115.64,1
46201472,46201475,14.22,1.71,0.0011,2.72,1
46201472,46200583,15.23,1.83,0.0012,2.92,1
46201472,46201004,36.8,4.42,0.0029,7.04,1
46201475,46201472,14.22,1.71,0.0011,2.72,1
46201475,8436140524,57.7,6.92,0.0046,11.04,1
46201475,46205916,117.91,14.15,0.0094,22.56,1
46202330,46208035,144.25,10.39,0.0115,27.6,2
46202355,46202396,38.83,4.66,0.0031,7.43,1
46202358,4623486185,318.24,22.91,0.0255,60.9,2
46202358,46202436,49.72,5.97,0.004,9.51,1
46202359,46203773,38.61,4.63,0.0031,7.39,1
46202359,11756432577,1.64,0.2,0.0001,0.31,1
46202359,46202330,41.6,4.99,0.0033,7.96,1
46202396,46202355,38.83,4.66,0.0031,7.43,1
46202396,46202514,66.02,7.92,0.0053,12.63,1
46202396,46208101,156.01,18.72,0.0125,29.85,1
46202401,46200728,40.59,4.87,0.0032,7.77,1
46202401,46203684,96.61,11.59,0.0077,18.49,1
46202401,46202438,99.8,11.98,0.008,19.1,1
46202401,46202403,86.52,10.38,0.0069,16.56,1
46202403,46202401,86.52,10.38,0.0069,16.56,1
46202403,46201001,38.44,4.61,0.0031,7.35,1
46202434,46202477,14.23,1.71,0.0011,2.72,1
46202434,46202477,124.0,14.88,0.0099,23.73,1
46202434,46202515,60.9,7.31,0.0049,11.65,1
46202436,46202515,17.69,2.12,0.0014,3.39,1
46202436,46202515,174.42,20.93,0.014,33.38,1
46202436,46202358,49.72,5.97,0.004,9.51,1
46202438,46201097,37.9,4.55,0.003,7.25,1
46202438,46203682,95.59,11.47,0.0076,18.29,1
46202438,46202401,99.8,11.98,0.008,19.1,1
46202438,11756432579,99.49,11.94,0.008,19.04,1
46202441,46202540,111.79,13.41,0.0089,21.39,1
46202441,46204057,40.4,4.85,0.0032,7.73,1
46202441,46191586,299.52,35.94,0.024,57.32,1
46202473,46202514,13.33,1.6,0.0011,2.55,1
46202473,46202514,120.51,14.46,0.0096,23.06,1
46202473,46202475,60.36,7.24,0.0048,11.55,1
46202475,46202473,60.36,7.24,0.0048,11.55,1
46202475,46202476,12.63,1.52,0.001,2.42,1
46202475,46202476,122.68,14.72,0.0098,23.48,1
46202476,46202477,60.29,7.23,0.0048,11.54,1
46202476,46202475,12.63,1.52,0.001,2.42,1
46202476,46202475,122.68,14.72,0.0098,23.48,1
46202477,46202476,60.29,7.23,0.0048,11.54,1
46202477,46202434,14.23,1.71,0.0011,2.72,1
46202477,46202434,124.0,14.88,0.0099,23.73,1
46202479,46201000,38.41,4.61,0.0031,7.35,1
46202479,11756432579,0.59,0.07,0.0,0.11,1
46202479,11756432577,97.64,11.72,0.0078,18.69,1
46202514,46202473,13.33,1.6,0.0011,2.55,1
46202514,46202473,120.51,14.46,0.0096,23.06,1
46202514,46202396,66.02,7.92,0.0053,12.63,1
46202515,46202436,17.69,2.12,0.0014,3.39,1
46202515,46202436,174.42,20.93,0.014,33.38,1
46202515,46202434,60.9,7.31,0.0049,11.65,1
46202518,46200983,33.12,3.97,0.0026,6.34,1
46202518,46202540,99.86,11.98,0.008,19.11,1
46202518,46202519,99.51,11.94,0.008,19.04,1
46202518,46203927,96.9,11.63,0.0078,18.54,1
46202519,46200807,35.76,4.29,0.0029,6.84,1
46202519,46204060,37.15,4.46,0.003,7.11,1
46202519,46202518,99.51,11.94,0.008,19.04,1
46202519,11805629939,63.62,7.63,0.0051,12.17,1
46202522,46202542,84.52,10.14,0.0068,16.17,1
46202522,2016695229,31.13,3.74,0.0025,5.96,1
46202522,11805629939,1.33,0.16,0.0001,0.26,1
46202538,46206273,95.67,11.48,0.0077,18.31,2
46202538,4623486333,324.51,38.94,0.026,62.1,2
46202538,46202647,70.88,8.51,0.0057,13.56,1
46202540,46202518,99.86,11.98,0.008,19.11,1
46202540,46200672,41.1,4.93,0.0033,7.86,1
46202540,46202441,111.79,13.41,0.0089,21.39,1
46202540,46203826,96.4,11.57,0.0077,18.45,1
46202542,46202522,84.52,10.14,0.0068,16.17,1
46202644,46208200,145.89,17.51,0.0117,27.92,1
46202644,46208200,294.21,35.31,0.0235,56.3,1
46202644,46202647,74.66,8.96,0.006,14.29,1
46202647,46206271,94.72,11.37,0.0076,18.12,1
46202647,46202644,74.66,8.96,0.006,14.29,1
46202647,46202538,70.88,8.51,0.0057,13.56,1
46203628,46212500,459.89,33.11,0.0368,88.0,1
46203628,46204478,30.97,2.23,0.0025,5.93,1
46203682,46202438,95.59,11.47,0.0076,18.29,1
46203682,46206661,90.68,10.88,0.0073,17.35,1
46203682,46206658,80.52,9.66,0.0064,15.41,1
46203684,46206663,92.67,11.12,0.0074,17.73,1
46203684,46206663,79.12,9.49,0.0063,15.14,1
46203684,46202401,96.61,11.59,0.0077,18.49,1
46203773,46202359,38.61,4.63,0.0031,7.39,1
46203773,46203823,61.42,7.37,0.0049,11.75,1
46203773,46206760,101.89,12.23,0.0082,19.5,1
46203823,46203773,61.42,7.37,0.0049,11.75,1
46203823,46206813,90.89,10.91,0.0073,17.39,1
46203823,46206812,82.61,9.91,0.0066,15.81,1
46203824,46206766,91.3,10.96,0.0073,17.47,1
46203824,11756432579,95.2,11.42,0.0076,18.22,1
46203824,46206764,83.01,9.96,0.0066,15.89,1
46203826,46206790,95.24,11.43,0.0076,18.22,1
46203826,46206790,80.78,9.69,0.0065,15.46,1
46203826,46202540,96.4,11.57,0.0077,18.45,1
46203927,46206850,86.26,10.35,0.0069,16.51,1
46203927,46202518,96.9,11.63,0.0078,18.54,1
46203927,46206853,79.67,9.56,0.0064,15.25,1
46203929,46206880,82.78,9.93,0.0066,15.84,1
46203929,46206858,87.01,10.44,0.007,16.65,1
46203929,46204060,59.94,7.19,0.0048,11.47,1
46204023,46204057,83.55,10.03,0.0067,15.99,1
46204057,46204023,83.55,10.03,0.0067,15.99,1
46204057,46205811,46.8,5.62,0.0037,8.96,1
46204057,46202441,40.4,4.85,0.0032,7.73,1
46204060,46202519,37.15,4.46,0.003,7.11,1
46204060,46203929,59.94,7.19,0.0048,11.47,1
46204060,46206881,74.6,8.95,0.006,14.28,1
46204401,1527945463,320.61,16.49,0.0256,61.35,3
46204478,11311232346,242.73,29.13,0.0194,46.45,1
46204478,2053253414,176.72,12.72,0.0141,33.82,1
46204478,46203628,30.97,2.23,0.0025,5.93,1
46205811,46205852,84.96,10.2,0.0068,16.26,1
46205811,46207644,44.46,5.33,0.0036,8.51,1
46205811,46204057,46.8,5.62,0.0037,8.96,1
46205852,46205811,84.96,10.2,0.0068,16.26,1
46205916,46206878,28.44,3.41,0.0023,5.44,1
46205916,46206878,58.94,7.07,0.0047,11.28,1
46205916,46201475,117.91,14.15,0.0094,22.56,1
46206240,46206242,78.41,9.41,0.0063,15.01,1
46206240,46206816,15.47,1.86,0.0012,2.96,1
46206240,2016695229,63.85,7.66,0.0051,12.22,1
46206242,46206240,78.41,9.41,0.0063,15.01,1
46206271,46202647,94.72,11.37,0.0076,18.12,1
46206271,46208200,126.64,15.2,0.0101,24.23,1
46206271,46206273,70.34,8.44,0.0056,13.46,1
46206273,46202538,95.67,11.48,0.0077,18.31,2
46206273,46206271,70.34,8.44,0.0056,13.46,1
46206273,2298175084,54.23,6.51,0.0043,10.38,2
46206658,46206661,6.27,0.75,0.0005,1.2,1
46206658,46208070,35.69,4.28,0.0029,6.83,1
46206658,46203682,80.52,9.66,0.0064,15.41,1
46206661,46206658,6.27,0.75,0.0005,1.2,1
46206661,46206698,55.56,6.67,0.0044,10.63,1
46206661,46203682,90.68,10.88,0.0073,17.35,1
46206663,46208134,39.23,4.71,0.0031,7.51,1
46206663,46203684,92.67,11.12,0.0074,17.73,1
46206663,46203684,79.12,9.49,0.0063,15.14,1
46206669,46191307,316.74,11.4,0.0253,60.61,3
46206698,46206661,55.56,6.67,0.0044,10.63,1
46206726,46206813,53.67,6.44,0.0043,10.27,1
46206760,46203773,101.89,12.23,0.0082,19.5,1
46206764,46206766,5.76,0.69,0.0005,1.1,1
46206764,46208068,35.92,4.31,0.0029,6.87,1
46206764,46203824,83.01,9.96,0.0066,15.89,1
46206766,46206764,5.76,0.69,0.0005,1.1,1
46206766,46203824,91.3,10.96,0.0073,17.47,1
46206766,46206767,54.26,6.51,0.0043,10.38,1
46206767,46206766,54.26,6.51,0.0043,10.38,1
46206790,46208353,34.84,4.18,0.0028,6.67,1
46206790,46203826,95.24,11.43,0.0076,18.22,1
46206790,46203826,80.78,9.69,0.0065,15.46,1
46206812,46206813,6.83,0.82,0.0005,1.31,1
46206812,46208037,36.07,4.33,0.0029,6.9,1
46206812,46203823,82.61,9.91,0.0066,15.81,1
46206813,46206812,6.83,0.82,0.0005,1.31,1
46206813,46203823,90.89,10.91,0.0073,17.39,1
46206813,46206726,53.67,6.44,0.0043,10.27,1
46206816,46206881,63.95,7.67,0.0051,12.24,1
46206816,2016695192,15.91,1.91,0.0013,3.04,1
46206816,46206240,15.47,1.86,0.0012,2.96,1
46206849,46206850,64.2,7.7,0.0051,12.29,1
46206850,46206853,8.64,1.04,0.0007,1.65,1
46206850,46203927,86.26,10.35,0.0069,16.51,1
46206850,46206849,64.2,7.7,0.0051,12.29,1
46206853,46206850,8.64,1.04,0.0007,1.65,1
46206853,46208302,35.36,4.24,0.0028,6.77,1
46206853,46203927,79.67,9.56,0.0064,15.25,1
46206856,46206858,62.67,7.52,0.005,11.99,1
46206858,46206880,7.39,0.89,0.0006,1.41,1
46206858,46206856,62.67,7.52,0.005,11.99,1
46206858,46203929,87.01,10.44,0.007,16.65,1
46206878,46208105,30.71,3.69,0.0025,5.88,1
46206878,46205916,28.44,3.41,0.0023,5.44,1
46206878,46205916,58.94,7.07,0.0047,11.28,1
46206880,46208304,32.94,3.95,0.0026,6.3,1
46206880,46206858,7.39,0.89,0.0006,1.41,1
46206880,46203929,82.78,9.93,0.0066,15.84,1
46206881,46206952,37.18,4.46,0.003,7.11,1
46206881,46206816,63.95,7.67,0.0051,12.24,1
46206881,46204060,74.6,8.95,0.006,14.28,1
46206952,46206881,37.18,4.46,0.003,7.11,1
46207587,46218835,367.97,44.16,0.0294,70.42,2
46207644,46208301,17.46,2.1,0.0014,3.34,1
46207644,46208143,113.16,13.58,0.0091,21.65,1
46207644,46205811,44.46,5.33,0.0036,8.51,1
46207953,1037447126,318.37,22.92,0.0255,60.92,2
46207953,46197660,620.88,74.51,0.0497,118.81,1
46207953,46212899,203.15,24.38,0.0163,38.87,1
46208035,46208037,106.71,12.81,0.0085,20.42,1
46208035,46209411,24.38,1.76,0.002,4.66,2
46208035,46208132,22.09,2.65,0.0018,4.23,1
46208037,46208068,100.71,12.09,0.0081,19.27,1
46208037,46208035,106.71,12.81,0.0085,20.42,1
46208037,46208871,20.76,2.49,0.0017,3.97,1
46208037,46206812,36.07,4.33,0.0029,6.9,1
46208068,46208070,98.89,11.87,0.0079,18.92,1
46208068,46208037,100.71,12.09,0.0081,19.27,1
46208068,46208922,19.29,2.32,0.0015,3.69,1
46208068,46206764,35.92,4.31,0.0029,6.87,1
46208070,46208068,98.89,11.87,0.0079,18.92,1
46208070,46208134,99.24,11.91,0.0079,18.99,1
46208070,46208924,20.5,2.46,0.0016,3.92,1
46208070,46206658,35.69,4.28,0.0029,6.83,1
46208101,46202396,156.01,18.72,0.0125,29.85,1
46208101,46208132,355.51,42.66,0.0284,68.03,2
46208101,2298175084,111.22,13.35,0.0089,21.28,1
46208105,46206878,30.71,3.69,0.0025,5.88,1
46208105,46209031,20.15,2.42,0.0016,3.86,1
46208105,46208143,45.96,5.51,0.0037,8.79,1
46208105,46208136,61.5,7.38,0.0049,11.77,3
46208132,46202358,150.0,10.8,0.012,28.7,2
46208132,46208035,22.09,2.65,0.0018,4.23,1
46208134,46208135,48.53,5.82,0.0039,9.29,1
46208134,46208070,99.24,11.91,0.0079,18.99,1
46208134,46209186,19.12,2.29,0.0015,3.66,1
46208134,46206663,39.23,4.71,0.0031,7.51,1
46208135,7891209956,252.27,30.27,0.0202,48.27,3
46208135,46208134,48.53,5.82,0.0039,9.29,1
46208135,46215198,160.0,11.52,0.0128,30.62,1
46208135,46201098,183.53,22.02,0.0147,35.12,1
46208136,7891209956,7.88,0.95,0.0006,1.51,3
46208136,46215406,161.11,19.33,0.0129,30.83,1
46208136,46208105,61.5,7.38,0.0049,11.77,3
46208143,46207644,113.16,13.58,0.0091,21.65,1
46208143,46208105,45.96,5.51,0.0037,8.79,1
46208143,46208301,95.2,11.42,0.0076,18.22,1
46208200,46202644,145.89,17.51,0.0117,27.92,1
46208200,46202644,294.21,35.31,0.0235,56.3,1
46208200,46206271,126.64,15.2,0.0101,24.23,1
46208301,46210073,39.67,4.76,0.0032,7.59,1
46208301,46207644,17.46,2.1,0.0014,3.34,1
46208301,46208143,95.2,11.42,0.0076,18.22,1
46208301,46209189,39.4,4.73,0.0032,7.54,1
46208302,46206853,35.36,4.24,0.0028,6.77,1
46208302,46209306,8.5,1.02,0.0007,1.63,1
46208302,46209418,7.13,0.86,0.0006,1.36,1
46208304,46206880,32.94,3.95,0.0026,6.3,1
46208304,46209420,6.48,0.78,0.0005,1.24,1
